"Transfer Received Date";"From Stock";"To Stock";"Product Code";"Product Name";"Transfer Quantity";"Serial Number";"IMEI Number";"Transfer Value"
"2026-09-11";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277CCGC20J9BB";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277CJWM20J9BN";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHV3C08F800006TW";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C4GS18FKBM";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVNE1BQM0000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5393QC2H1PHRAM";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9N2445LH4B14YDA2";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277CJTR20J9BT";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVG001YT00006TT";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6304C21L18FKB7";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6303C1EH18FKB7";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"PPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C5NR18FKB3";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHV3C00N900006TW";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6304C1G3231LBP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV3D05BW00006TP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV2D05CG00006TP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV2D06HW00006TP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV2D05CF00006TP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVG000UU00006TT";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVG000TP00006TT";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277CCG420J9BK";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C60V20J9BE";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C61L20J9BL";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHV3C001100006TW";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6287CP8T217WBH";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6287C5E3217WB7";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6287C149217WB1";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6271C4HT217WBJ";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-56065";"Display, iPhone 17";"1";"GVCHTW02F1J0000U6M";"";"329.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-56125";"Display, iPhone 17 Pro";"1";"G9PHUXU4FZM0000L4B";"";"329.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C86J18FKBM";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6304C4B418FKBR";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302C86D18FKBV";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C87418FKBY";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C86X18FKB8";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C87E18FKBN";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C87L18FKBG";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C86W18FKB9";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF8E18FKBB";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF6518FKBS";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF7V18FKBZ";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6315CJFJ18FKBF";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6315CAW018FKBW";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF8218FKBP";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-37207";"Battery, iPhone 15 Plus";"1";"F8YHW4D02HE00006U0";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6284C1CV13RHCK";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6305C27Q13XCBG";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6305C26R13XCBJ";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6284C4PS13RHCL";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVPX4TE10000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30401";"Display, iPhone 14 Pro Max";"1";"G9N2473Z49N14YDAB";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P5394QP8N1PHRAL";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q6195WFEV21KHA3";"";"279.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVNV68AM0000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVLV2GHA0000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6304C99S18FKB4";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C7KA18FKBR";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302CA2W18FKBN";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C8R318FKBD";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6303C1JE18FKBY";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302CAWJ18FKBJ";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C84E18FKBX";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6303C1J918FKB3";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C1D420J9B5";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6305C26N13XCBM";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVKE2LHG0000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-56125";"Display, iPhone 17 Pro";"1";"G9PHV0U11JQ0000L4B";"";"329.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9P5486C4AGPR5QAA";"";"279.00"
"2026-09-11";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-56064";"Battery, iPhone 17";"1";"F8YHVA0031N0001510";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6314C3CJ18FKB6";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEJD18FKBH";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEJP18FKB7";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF6G18FKBF";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF7T18FKB1";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6315CF2318FKB4";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CGPQ18FKBP";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CKW218FKBM";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEWN18FKB6";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEWX18FKBX";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6315CAW518FKBR";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6315CAV318FKBW";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEJA18FKBL";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6314CKL918FKB9";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF8118FKBQ";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6314CKKW18FKBR";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30394";"Battery, iPhone 14 Plus";"1";"F8Y6296C1KW237KBA";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6247C7ZX217WB0";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C61Z20J9B7";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6287C144217WB6";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6315CF2118FKB6";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV2D060700006TP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6273CB0W20J9BC";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV3D0EVN00006TP";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6282C59W18FKBH";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CF6Q18FKB7";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6305C0M213XCBY";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6305C20U13XCBZ";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6305C1AP13XCB9";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C66K20J9B6";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6303C3F0231LBU";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHV4C0KYP00006TW";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVPV4F2X0000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVKV4L780000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVNE7EXS0000MUY";"";"379.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-56125";"Display, iPhone 17 Pro";"1";"G9PHUYD2E2F0000L4B";"";"329.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6284C22Y13RHCB";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C87N18FKBE";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6284C22X13RHCC";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVG0021F00006TT";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5224LNGZPQCKA8";"";"279.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-56065";"Display, iPhone 17";"1";"JLNHTA00D120000U6M";"";"329.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9P5461CGRTPR5QAM";"";"279.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVJ003X800006TT";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHV3C00HS00006TW";"";"99.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C8R618FKBA";"";"89.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35699";"Display, iPhone 15 Pro";"1";"G9P5461QF0Q1PHPAV";"";"329.00"
"2026-09-11";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-36706";"Display, iPhone 15";"1";"G9Q6194U4QV21KHAR";"";"279.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-44954";"Battery, iPhone 16 Pro Max";"1";"F8YHTYH01690000UMK";"";"119.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C2PJ20J9BU";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV3D0EXB00006TP";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6183C0S113XCBY";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6247C6W9217WBY";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6247CFG3217WB3";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV2D02WC00006TP";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVG000TQ00006TT";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6277C2RR20J9BF";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6276CBJE231LB8";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C8X918FKBP";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302C0BK18FKBG";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302C0BC18FKBP";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C9AJ18FKB8";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302CBF918FKB3";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302CBBP18FKB1";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302CBC618FKBF";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6302CBC418FKBH";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6314CHCH18FKBT";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CL5R18FKB4";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6314CHD218FKB5";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6314CHE918FKBV";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHV2D01GW00006TP";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHVTC072S00006TW";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30366";"Display, iPhone 14";"1";"G9Q5477W9521502A2";"";"279.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6304C1T818FKBA";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6305C57A18FKBV";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6183C22913XCBS";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVKE5V9P0000MUY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-56125";"Display, iPhone 17 Pro";"1";"G9QHUWK5QYG0000L4B";"";"329.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-56065";"Display, iPhone 17";"1";"GVCHTS01C770000U6M";"";"329.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-56125";"Display, iPhone 17 Pro";"1";"G9PHUPD4CPP0000L4B";"";"329.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9P5485CGKDPR5QA9";"";"279.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36915";"Display, iPhone 15 Pro Max";"1";"G9P6054Q61S1PHRAY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9P5482C5RBPR5QA7";"";"279.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVNE7JRF0000MUY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVNV000V0000MUY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CL5Q18FKB5";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEK218FKBR";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CEKE18FKBD";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CL5X18FKBY";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6304CAJF18FKBM";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6313CFDE18FKBW";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6316CBYJ18FKB4";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6284C4YB13RHC8";"";"89.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56125";"Display, iPhone 17 Pro";"1";"G9QHUZK1ZGC0000L4B";"";"329.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-21988";"Display, iPhone 13";"1";"G9P5484CP91PR5QAB";"";"279.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVKV6NY10000MUY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHV9X5N960000MUY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"G9PHVNX47C90000MUY";"";"379.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHVTC070000006TW";"";"99.00"
"2026-09-12";"DC_MSPI-Owned";"VER_MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HVG0021M00006TT";"";"99.00"
